taget,date,day,times,open,high,low,close,volume,MA.MA1,MA.MA2,MA.MA3,MA.MA4,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2,MACD.DIF,MACD.DEA,MACD.MACD
202307171333 , 2023/07/17 13:33,2023/7/17,13:33,2514.03,2514.35,2513.63,2513.87,10907,2514.16,2514.17,2514.46,2514.87,10907,9819,9619,-0.13,-0.08,-0.1
202307171334 , 2023/07/17 13:34,2023/7/17,13:34,2514.23,2514.23,2513.28,2513.89,10913,2514.05,2514.19,2514.38,2514.84,10913,9948,9839,-0.15,-0.1,-0.11
202307171335 , 2023/07/17 13:35,2023/7/17,13:35,2514.39,2514.39,2513.39,2514.1,9907,2514.07,2514.18,2514.33,2514.81,9907,10006,9923,-0.15,-0.11,-0.09
202307171336 , 2023/07/17 13:36,2023/7/17,13:36,2514.51,2514.51,2513.34,2513.68,10429,2513.96,2514.11,2514.32,2514.78,10429,10064,10048,-0.18,-0.12,-0.12
202307171337 , 2023/07/17 13:37,2023/7/17,13:37,2513.65,2513.88,2513.3,2513.37,9883,2513.78,2514.02,2514.3,2514.73,9883,10408,9960,-0.23,-0.14,-0.17
202307171338 , 2023/07/17 13:38,2023/7/17,13:38,2513.55,2513.55,2512.89,2513.23,13218,2513.65,2513.91,2514.26,2514.68,13218,10870,10345,-0.27,-0.17,-0.21
202307171339 , 2023/07/17 13:39,2023/7/17,13:39,2512.84,2512.97,2512.04,2512.68,17404,2513.41,2513.73,2514.16,2514.62,17404,12168,11058,-0.35,-0.21,-0.29
202307171340 , 2023/07/17 13:40,2023/7/17,13:40,2512.42,2513.02,2511.69,2512.53,10981,2513.1,2513.59,2514.04,2514.56,10981,12383,11195,-0.42,-0.25,-0.34
202307171341 , 2023/07/17 13:41,2023/7/17,13:41,2512.56,2512.62,2511.78,2512.03,12637,2512.77,2513.36,2513.87,2514.49,12637,12825,11444,-0.5,-0.3,-0.41
202307171342 , 2023/07/17 13:42,2023/7/17,13:42,2511.72,2512.49,2511.67,2511.99,13140,2512.49,2513.14,2513.69,2514.41,13140,13476,11942,-0.57,-0.35,-0.43
202307171343 , 2023/07/17 13:43,2023/7/17,13:43,2511.63,2512.23,2511.36,2512,11825,2512.25,2512.95,2513.56,2514.33,11825,13197,12034,-0.61,-0.41,-0.42
202307171344 , 2023/07/17 13:44,2023/7/17,13:44,2511.7,2512.44,2511.4,2511.64,12204,2512.04,2512.72,2513.46,2514.24,12204,12157,12163,-0.67,-0.46,-0.43
202307171345 , 2023/07/17 13:45,2023/7/17,13:45,2511.51,2512.82,2511.51,2512.82,12497,2512.1,2512.6,2513.39,2514.17,12497,12461,12422,-0.61,-0.49,-0.25
202307171346 , 2023/07/17 13:46,2023/7/17,13:46,2512.77,2513.36,2512.58,2512.99,9796,2512.29,2512.53,2513.32,2514.1,9796,11892,12359,-0.55,-0.5,-0.09
202307171347 , 2023/07/17 13:47,2023/7/17,13:47,2512.81,2513.58,2512.81,2513.57,16348,2512.6,2512.55,2513.28,2514.04,16348,12534,13005,-0.44,-0.49,0.09
202307171348 , 2023/07/17 13:48,2023/7/17,13:48,2513.37,2514.14,2513.24,2514.06,10907,2513.02,2512.63,2513.27,2514,10907,12350,12774,-0.32,-0.46,0.27
202307171349 , 2023/07/17 13:49,2023/7/17,13:49,2513.9,2514.44,2513.37,2514.06,8480,2513.5,2512.77,2513.25,2513.97,8480,11606,11882,-0.22,-0.41,0.38
202307171350 , 2023/07/17 13:50,2023/7/17,13:50,2514.03,2514.65,2514.01,2514.64,10209,2513.86,2512.98,2513.28,2513.95,10209,11148,11804,-0.09,-0.34,0.51
202307171351 , 2023/07/17 13:51,2023/7/17,13:51,2514.61,2515.66,2514.59,2515.54,10696,2514.37,2513.33,2513.35,2513.94,10696,11328,11610,0.08,-0.26,0.69
202307171352 , 2023/07/17 13:52,2023/7/17,13:52,2515.43,2515.46,2514.69,2515.24,9749,2514.71,2513.66,2513.4,2513.95,9749,10008,11271,0.2,-0.17,0.73
202307171353 , 2023/07/17 13:53,2023/7/17,13:53,2515.08,2515.8,2514.95,2515.8,7451,2515.06,2514.04,2513.49,2513.98,7451,9317,10834,0.33,-0.07,0.79
202307171354 , 2023/07/17 13:54,2023/7/17,13:54,2515.68,2515.74,2515.14,2515.19,10744,2515.28,2514.39,2513.56,2514,10744,9770,10688,0.37,0.02,0.71
202307171355 , 2023/07/17 13:55,2023/7/17,13:55,2515.45,2515.59,2514.84,2515.27,6944,2515.41,2514.64,2513.62,2514.01,6944,9117,10132,0.42,0.1,0.63
202307171356 , 2023/07/17 13:56,2023/7/17,13:56,2515.33,2515.4,2514.89,2514.97,7960,2515.29,2514.83,2513.68,2514,7960,8570,9949,0.42,0.16,0.51
202307171357 , 2023/07/17 13:57,2023/7/17,13:57,2515.17,2515.22,2514.64,2514.73,9037,2515.19,2514.95,2513.75,2514.04,9037,8427,9218,0.4,0.21,0.37
202307171358 , 2023/07/17 13:58,2023/7/17,13:58,2514.76,2515.39,2514.69,2515.39,6941,2515.11,2515.08,2513.86,2514.08,6941,8325,8821,0.43,0.25,0.35
202307171359 , 2023/07/17 13:59,2023/7/17,13:59,2515.18,2515.56,2515,2515.56,7824,2515.18,2515.23,2514,2514.12,7824,7741,8756,0.46,0.3,0.33
202307171400 , 2023/07/17 14:00,2023/7/17,14:00,2515.55,2515.68,2515.21,2515.49,8820,2515.23,2515.32,2514.15,2514.17,8820,8116,8617,0.48,0.33,0.29
202307171401 , 2023/07/17 14:01,2023/7/17,14:01,2515.56,2516.14,2515.34,2515.56,9156,2515.35,2515.32,2514.33,2514.19,9156,8356,8463,0.49,0.36,0.25
202307171402 , 2023/07/17 14:02,2023/7/17,14:02,2515.7,2516.04,2515.27,2515.58,9146,2515.52,2515.35,2514.5,2514.24,9146,8377,8402,0.49,0.39,0.21
202307171403 , 2023/07/17 14:03,2023/7/17,14:03,2515.28,2516.03,2515.25,2515.91,9118,2515.62,2515.36,2514.7,2514.27,9118,8813,8569,0.52,0.41,0.21
202307171404 , 2023/07/17 14:04,2023/7/17,14:04,2516.02,2516.27,2515.68,2515.78,9013,2515.66,2515.42,2514.91,2514.31,9013,9051,8396,0.52,0.44,0.17
202307171405 , 2023/07/17 14:05,2023/7/17,14:05,2515.94,2516.38,2515.75,2515.97,8967,2515.76,2515.49,2515.06,2514.37,8967,9080,8598,0.53,0.46,0.16
202307171406 , 2023/07/17 14:06,2023/7/17,14:06,2515.36,2515.89,2514.71,2514.71,11591,2515.59,2515.47,2515.15,2514.37,11591,9567,8961,0.44,0.45,-0.03
202307171407 , 2023/07/17 14:07,2023/7/17,14:07,2515.48,2515.66,2515.18,2515.45,9353,2515.56,2515.54,2515.24,2514.39,9353,9608,8993,0.41,0.44,-0.06
202307171408 , 2023/07/17 14:08,2023/7/17,14:08,2515.39,2515.88,2515.39,2515.83,9438,2515.55,2515.58,2515.33,2514.41,9438,9672,9243,0.42,0.44,-0.04
202307171409 , 2023/07/17 14:09,2023/7/17,14:09,2515.76,2516.14,2515.61,2515.94,8555,2515.58,2515.62,2515.43,2514.44,8555,9581,9316,0.43,0.44,-0.01
202307171410 , 2023/07/17 14:10,2023/7/17,14:10,2516.11,2516.4,2515.49,2516.35,12775,2515.66,2515.71,2515.51,2514.46,12775,10342,9711,0.47,0.44,0.05
202307171411 , 2023/07/17 14:11,2023/7/17,14:11,2516.27,2517.26,2516.16,2517.26,10212,2516.17,2515.88,2515.6,2514.5,10212,10067,9817,0.56,0.47,0.19
202307171412 , 2023/07/17 14:12,2023/7/17,14:12,2517.11,2517.32,2515.98,2516.35,10254,2516.35,2515.96,2515.65,2514.52,10254,10247,9928,0.56,0.49,0.15
202307171413 , 2023/07/17 14:13,2023/7/17,14:13,2516.45,2516.45,2515.64,2515.83,10124,2516.35,2515.95,2515.66,2514.54,10124,10384,10028,0.51,0.49,0.03
202307171414 , 2023/07/17 14:14,2023/7/17,14:14,2515.54,2515.54,2514.63,2515.07,11986,2516.17,2515.88,2515.65,2514.53,11986,11070,10326,0.4,0.47,-0.14
202307171415 , 2023/07/17 14:15,2023/7/17,14:15,2514.99,2515.11,2514.49,2514.8,10974,2515.86,2515.76,2515.63,2514.52,10974,10710,10526,0.29,0.44,-0.29
202307171416 , 2023/07/17 14:16,2023/7/17,14:16,2514.85,2515.02,2514.12,2514.57,13735,2515.32,2515.74,2515.61,2514.54,13735,11415,10741,0.19,0.39,-0.4
202307171417 , 2023/07/17 14:17,2023/7/17,14:17,2514.49,2515.06,2514.44,2514.89,13000,2515.03,2515.69,2515.61,2514.55,13000,11964,11105,0.12,0.33,-0.42
202307171418 , 2023/07/17 14:18,2023/7/17,14:18,2515.06,2515.18,2514.54,2514.84,11312,2514.83,2515.59,2515.59,2514.57,11312,12201,11293,0.07,0.28,-0.42
202307171419 , 2023/07/17 14:19,2023/7/17,14:19,2515.1,2515.99,2515.07,2515.46,11850,2514.91,2515.54,2515.58,2514.58,11850,12174,11622,0.08,0.24,-0.33
202307171420 , 2023/07/17 14:20,2023/7/17,14:20,2515.62,2515.87,2515.06,2515.06,10701,2514.96,2515.41,2515.56,2514.58,10701,12120,11415,0.05,0.2,-0.3
202307171421 , 2023/07/17 14:21,2023/7/17,14:21,2515.04,2515.86,2515.02,2515.27,11043,2515.1,2515.21,2515.55,2514.58,11043,11581,11498,0.05,0.17,-0.25
202307171422 , 2023/07/17 14:22,2023/7/17,14:22,2515.39,2515.87,2515,2515.68,11503,2515.26,2515.15,2515.55,2514.58,11503,11282,11623,0.07,0.15,-0.16
202307171423 , 2023/07/17 14:23,2023/7/17,14:23,2516.02,2516.02,2515.08,2515.69,8309,2515.43,2515.13,2515.54,2514.6,8309,10681,11441,0.1,0.14,-0.09
202307171424 , 2023/07/17 14:24,2023/7/17,14:24,2515.24,2515.72,2514.86,2515.72,9185,2515.48,2515.2,2515.54,2514.63,9185,10148,11161,0.11,0.14,-0.04
202307171425 , 2023/07/17 14:25,2023/7/17,14:25,2515.42,2515.42,2514.83,2515.19,11184,2515.51,2515.24,2515.5,2514.65,11184,10245,11182,0.08,0.13,-0.08
202307171426 , 2023/07/17 14:26,2023/7/17,14:26,2515.09,2515.49,2514.58,2515.18,10085,2515.49,2515.3,2515.52,2514.66,10085,10053,10817,0.06,0.11,-0.1
202307171427 , 2023/07/17 14:27,2023/7/17,14:27,2514.9,2515.58,2514.6,2515.09,11743,2515.37,2515.32,2515.5,2514.68,11743,10101,10692,0.03,0.1,-0.13
202307171428 , 2023/07/17 14:28,2023/7/17,14:28,2515.2,2516.01,2514.9,2515.46,10311,2515.33,2515.38,2515.49,2514.7,10311,10502,10591,0.04,0.09,-0.09
202307171429 , 2023/07/17 14:29,2023/7/17,14:29,2515.92,2515.92,2515.15,2515.56,10184,2515.3,2515.39,2515.47,2514.71,10184,10701,10425,0.06,0.08,-0.05
202307171430 , 2023/07/17 14:30,2023/7/17,14:30,2515.85,2516.17,2515.24,2516.17,10724,2515.49,2515.5,2515.46,2514.75,10724,10609,10427,0.11,0.09,0.06
202307171431 , 2023/07/17 14:31,2023/7/17,14:31,2516.02,2517.59,2515.61,2517.59,17611,2515.97,2515.73,2515.47,2514.81,17611,12115,11084,0.27,0.12,0.3
202307171432 , 2023/07/17 14:32,2023/7/17,14:32,2517.48,2518.04,2517.01,2517.68,15006,2516.49,2515.93,2515.54,2514.86,15006,12767,11434,0.4,0.18,0.44
202307171433 , 2023/07/17 14:33,2023/7/17,14:33,2518.17,2518.54,2517.26,2517.98,17504,2517,2516.16,2515.65,2514.93,17504,14206,12354,0.52,0.25,0.55
202307171434 , 2023/07/17 14:34,2023/7/17,14:34,2518.37,2518.53,2517.21,2517.21,13126,2517.33,2516.31,2515.75,2514.99,13126,14794,12748,0.55,0.31,0.48
202307171435 , 2023/07/17 14:35,2023/7/17,14:35,2517.55,2517.89,2517.26,2517.64,11499,2517.62,2516.56,2515.9,2515.05,11499,14949,12779,0.59,0.36,0.46
202307171436 , 2023/07/17 14:36,2023/7/17,14:36,2517.7,2517.95,2517.22,2517.22,12170,2517.55,2516.76,2516.03,2515.11,12170,13861,12988,0.59,0.41,0.36
202307171437 , 2023/07/17 14:37,2023/7/17,14:37,2517.41,2517.51,2516.79,2516.79,14205,2517.37,2516.93,2516.12,2515.16,14205,13701,13234,0.55,0.44,0.22
202307171438 , 2023/07/17 14:38,2023/7/17,14:38,2516.9,2517.7,2516.48,2517.28,12845,2517.23,2517.11,2516.25,2515.23,12845,12769,13487,0.55,0.46,0.18
202307171439 , 2023/07/17 14:39,2023/7/17,14:39,2517.53,2517.73,2517,2517.51,14621,2517.29,2517.31,2516.35,2515.31,14621,13068,13931,0.56,0.48,0.16
202307171440 , 2023/07/17 14:40,2023/7/17,14:40,2517.34,2517.84,2517.19,2517.23,13189,2517.21,2517.41,2516.46,2515.39,13189,13406,14178,0.54,0.49,0.1
202307171441 , 2023/07/17 14:41,2023/7/17,14:41,2517.35,2517.85,2517.16,2517.46,14149,2517.25,2517.4,2516.57,2515.48,14149,13802,13831,0.54,0.5,0.07
202307171442 , 2023/07/17 14:42,2023/7/17,14:42,2517.68,2517.89,2517.27,2517.58,12126,2517.41,2517.39,2516.66,2515.57,12126,13386,13543,0.54,0.51,0.06
202307171443 , 2023/07/17 14:43,2023/7/17,14:43,2517.63,2518.71,2517.52,2518.16,17870,2517.59,2517.41,2516.78,2515.67,17870,14391,13580,0.58,0.52,0.11
202307171444 , 2023/07/17 14:44,2023/7/17,14:44,2518.18,2518.82,2517.96,2518.37,13679,2517.76,2517.52,2516.92,2515.79,13679,14203,13635,0.62,0.54,0.16
202307171445 , 2023/07/17 14:45,2023/7/17,14:45,2518.42,2518.93,2518.34,2518.93,15602,2518.1,2517.65,2517.1,2515.89,15602,14685,14046,0.69,0.57,0.24
202307171446 , 2023/07/17 14:46,2023/7/17,14:46,2518.76,2520.16,2518.76,2519.76,19473,2518.56,2517.91,2517.33,2516,19473,15750,14776,0.81,0.62,0.37
202307171447 , 2023/07/17 14:47,2023/7/17,14:47,2520.14,2520.14,2519.26,2519.31,17485,2518.91,2518.16,2517.54,2516.1,17485,16822,15104,0.85,0.67,0.37
202307171448 , 2023/07/17 14:48,2023/7/17,14:48,2519.23,2519.23,2518.46,2518.93,18202,2519.06,2518.32,2517.72,2516.18,18202,16888,15640,0.84,0.7,0.29
202307171449 , 2023/07/17 14:49,2023/7/17,14:49,2518.71,2519.28,2518.71,2519.06,16443,2519.2,2518.48,2517.89,2516.26,16443,17441,15822,0.84,0.73,0.22
202307171450 , 2023/07/17 14:50,2023/7/17,14:50,2519.04,2519.72,2518.82,2519.38,17076,2519.29,2518.69,2518.05,2516.34,17076,17736,16211,0.85,0.75,0.2
202307171451 , 2023/07/17 14:51,2023/7/17,14:51,2519.46,2519.74,2519.1,2519.32,18528,2519.2,2518.88,2518.14,2516.4,18528,17547,16648,0.85,0.77,0.15
202307171452 , 2023/07/17 14:52,2023/7/17,14:52,2519.15,2520.02,2519.15,2519.99,19219,2519.34,2519.12,2518.26,2516.48,19219,17894,17358,0.89,0.8,0.19
202307171453 , 2023/07/17 14:53,2023/7/17,14:53,2519.65,2520.87,2519.65,2520.36,19888,2519.62,2519.34,2518.37,2516.56,19888,18231,17560,0.94,0.83,0.23
202307171454 , 2023/07/17 14:54,2023/7/17,14:54,2520.31,2521.05,2520.31,2520.58,21908,2519.93,2519.56,2518.54,2516.65,21908,19324,18382,0.99,0.86,0.26
202307171455 , 2023/07/17 14:55,2023/7/17,14:55,2520.51,2520.97,2520.33,2520.51,30886,2520.15,2519.72,2518.69,2516.74,30886,22086,19911,1.01,0.89,0.24
202307171456 , 2023/07/17 14:56,2023/7/17,14:56,2521,2521.32,2520.58,2521.11,23771,2520.51,2519.85,2518.88,2516.84,23771,23134,20341,1.06,0.92,0.28
202307171457 , 2023/07/17 14:57,2023/7/17,14:57,2521.24,2521.24,2520.54,2520.58,23566,2520.63,2519.98,2519.07,2516.94,23566,24004,20949,1.05,0.95,0.2
202307171458 , 2023/07/17 14:58,2023/7/17,14:58,2520.78,2520.78,2520.52,2520.52,1556,2520.66,2520.14,2519.23,2517.02,1556,20337,19284,1.02,0.96,0.11
202307171459 , 2023/07/17 14:59,2023/7/17,14:59,2520.52,2520.52,2520.52,2520.52,0,2520.65,2520.29,2519.38,2517.1,0,15956,17640,0.99,0.97,0.04
202307171500 , 2023/07/17 15:00,2023/7/17,15:00,2520.49,2520.79,2520.49,2520.79,44354,2520.7,2520.43,2519.56,2517.19,44354,18649,20368,0.97,0.97,0.01
202307180931 , 2023/07/18 09:31,2023/7/18,9:31,2520.62,2520.62,2516.34,2516.34,113177,2519.75,2520.13,2519.51,2517.21,113177,36531,29833,0.59,0.89,-0.6
202307180932 , 2023/07/18 09:32,2023/7/18,9:32,2516.41,2516.41,2512.51,2512.51,57463,2518.14,2519.38,2519.25,2517.15,57463,43310,33657,-0.02,0.71,-1.45
202307180933 , 2023/07/18 09:33,2023/7/18,9:33,2512.23,2513.32,2511.38,2513.18,46005,2516.67,2518.66,2519,2517.11,46005,52200,36269,-0.44,0.48,-1.84
202307180934 , 2023/07/18 09:34,2023/7/18,9:34,2513.43,2513.43,2512.17,2512.63,43331,2515.09,2517.87,2518.72,2517.06,43331,60866,38411,-0.81,0.22,-2.07
202307180935 , 2023/07/18 09:35,2023/7/18,9:35,2512.9,2515.53,2512.9,2515.2,38866,2513.97,2517.34,2518.53,2517.04,38866,59768,39209,-0.89,0,-1.77
202307180936 , 2023/07/18 09:36,2023/7/18,9:36,2515.22,2515.36,2513.72,2514.42,44095,2513.59,2516.67,2518.26,2517.04,44095,45952,41241,-1,-0.2,-1.6
202307180937 , 2023/07/18 09:37,2023/7/18,9:37,2514.07,2514.07,2511.21,2511.26,44835,2513.34,2515.74,2517.86,2516.97,44835,43426,43368,-1.33,-0.42,-1.8
202307180938 , 2023/07/18 09:38,2023/7/18,9:38,2511.79,2511.79,2508.7,2508.79,44943,2512.46,2514.56,2517.35,2516.85,44943,43214,47707,-1.77,-0.69,-2.14
202307180939 , 2023/07/18 09:39,2023/7/18,9:39,2508.79,2509.61,2508.77,2509.61,40032,2511.86,2513.47,2516.88,2516.75,40032,42554,51710,-2.02,-0.96,-2.13
202307180940 , 2023/07/18 09:40,2023/7/18,9:40,2509.44,2509.49,2508.49,2508.77,45146,2510.57,2512.27,2516.35,2516.62,45146,43810,51789,-2.27,-1.22,-2.1
202307180941 , 2023/07/18 09:41,2023/7/18,9:41,2508.58,2508.58,2506.89,2507.27,43547,2509.14,2511.36,2515.75,2516.45,43547,43701,44826,-2.56,-1.49,-2.14
202307180942 , 2023/07/18 09:42,2023/7/18,9:42,2507.12,2507.33,2506.11,2506.3,38919,2508.15,2510.74,2515.06,2516.29,38919,42517,42972,-2.83,-1.76,-2.15
202307180943 , 2023/07/18 09:43,2023/7/18,9:43,2506.05,2506.76,2505.98,2506.64,29046,2507.72,2510.09,2514.38,2516.13,29046,39338,41276,-2.98,-2,-1.96
202307180944 , 2023/07/18 09:44,2023/7/18,9:44,2506.23,2506.66,2506.06,2506.37,28178,2507.07,2509.46,2513.67,2515.99,28178,36967,39761,-3.09,-2.22,-1.75
202307180945 , 2023/07/18 09:45,2023/7/18,9:45,2506.22,2506.92,2506,2506.73,30640,2506.66,2508.62,2512.98,2515.85,30640,34066,38938,-3.11,-2.4,-1.43
202307180946 , 2023/07/18 09:46,2023/7/18,9:46,2506.5,2506.71,2505.91,2506.56,31841,2506.52,2507.83,2512.25,2515.72,31841,31725,37713,-3.11,-2.54,-1.14
202307180947 , 2023/07/18 09:47,2023/7/18,9:47,2506.52,2506.96,2506.21,2506.95,27709,2506.65,2507.4,2511.57,2515.59,27709,29483,36000,-3.04,-2.64,-0.8
202307180948 , 2023/07/18 09:48,2023/7/18,9:48,2507.28,2508.8,2507.28,2508.77,29169,2507.08,2507.4,2510.98,2515.49,29169,29507,34423,-2.8,-2.67,-0.26
202307180949 , 2023/07/18 09:49,2023/7/18,9:49,2508.73,2509.15,2508.46,2508.76,24852,2507.55,2507.31,2510.39,2515.37,24852,28842,32905,-2.59,-2.66,0.14
202307180950 , 2023/07/18 09:50,2023/7/18,9:50,2508.8,2509.22,2508.46,2509.1,26935,2508.03,2507.35,2509.81,2515.28,26935,28101,31084,-2.36,-2.6,0.47
202307180951 , 2023/07/18 09:51,2023/7/18,9:51,2509.03,2509.07,2507.19,2507.19,32658,2508.15,2507.34,2509.35,2515.14,32658,28265,29995,-2.31,-2.54,0.46
202307180952 , 2023/07/18 09:52,2023/7/18,9:52,2507.09,2507.31,2506.6,2507.07,31147,2508.18,2507.41,2509.08,2515,31147,28952,29218,-2.25,-2.48,0.46
202307180953 , 2023/07/18 09:53,2023/7/18,9:53,2507,2509.48,2507,2509.48,27662,2508.32,2507.7,2508.89,2514.89,27662,28651,29079,-1.99,-2.38,0.79
202307180954 , 2023/07/18 09:54,2023/7/18,9:54,2509.47,2510.89,2509.21,2510.89,25812,2508.75,2508.15,2508.81,2514.81,25812,28843,28843,-1.65,-2.24,1.17
202307180955 , 2023/07/18 09:55,2023/7/18,9:55,2510.35,2510.56,2509.96,2510.11,22649,2508.95,2508.49,2508.55,2514.73,22649,27986,28043,-1.43,-2.08,1.3
202307180956 , 2023/07/18 09:56,2023/7/18,9:56,2510.05,2511.25,2510.05,2511.25,33442,2509.76,2508.96,2508.39,2514.66,33442,28142,28204,-1.14,-1.89,1.49
202307180957 , 2023/07/18 09:57,2023/7/18,9:57,2511.67,2511.8,2510.65,2510.74,25973,2510.49,2509.34,2508.37,2514.59,25973,27108,28030,-0.95,-1.7,1.5
